planner,safety,seed,ep,max_vel,eps,reached,collided,min_clr,time_s,max_z,n_hold,dynamics
septic,off,0,1,4.0,0.05,True,1,-0.25,3.0,1.5,0,0
septic,off,0,2,4.0,0.05,True,1,-0.236,3.0,1.5,0,0
septic,off,0,3,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,0,4,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,0,5,4.0,0.05,True,0,0.405,3.0,1.5,0,0
septic,off,1,0,4.0,0.05,True,0,0.596,3.0,1.5,0,0
septic,off,1,1,4.0,0.05,True,1,-0.133,3.0,1.5,0,0
septic,off,1,2,4.0,0.05,True,0,0.698,3.0,1.5,0,0
septic,off,1,3,4.0,0.05,True,1,-0.265,3.0,1.5,0,0
septic,off,1,4,4.0,0.05,True,0,0.477,3.0,1.5,0,0
septic,off,1,5,4.0,0.05,True,0,0.65,3.0,1.5,0,0
septic,off,2,0,4.0,0.05,True,0,0.18,3.0,1.5,0,0
septic,off,2,1,4.0,0.05,True,0,0.653,3.0,1.5,0,0
septic,off,2,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,2,3,4.0,0.05,True,0,4.235,3.0,1.5,0,0
septic,off,2,4,4.0,0.05,True,0,0.697,3.0,1.5,0,0
septic,off,2,5,4.0,0.05,True,0,0.363,3.0,1.5,0,0
septic,off,3,0,4.0,0.05,True,0,0.685,3.0,1.5,0,0
septic,off,3,1,4.0,0.05,True,1,-0.0,3.0,1.5,0,0
septic,off,3,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,3,3,4.0,0.05,True,0,0.699,3.0,1.5,0,0
septic,off,3,4,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,3,5,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,4,0,4.0,0.05,True,0,0.7,3.0,1.5,0,0
septic,off,4,1,4.0,0.05,True,0,0.651,3.0,1.5,0,0
septic,off,4,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,4,3,4.0,0.05,True,0,0.699,3.0,1.5,0,0
septic,off,4,4,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,4,5,4.0,0.05,True,1,-0.216,3.0,1.5,0,0
septic,off,5,0,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,5,1,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,5,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,5,3,4.0,0.05,True,0,0.661,3.0,1.5,0,0
septic,off,5,4,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,5,5,4.0,0.05,True,0,0.7,3.0,1.5,0,0
septic,off,6,0,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,6,1,4.0,0.05,True,0,0.699,3.0,1.5,0,0
septic,off,6,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,6,3,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,6,4,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,6,5,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,7,0,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,7,1,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,7,2,4.0,0.05,True,1,-0.265,3.0,1.5,0,0
septic,off,7,3,4.0,0.05,True,1,-0.244,3.0,1.5,0,0
septic,off,7,4,4.0,0.05,True,1,-0.254,3.0,1.5,0,0
septic,off,7,5,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,8,0,4.0,0.05,True,0,0.623,3.0,1.5,0,0
septic,off,8,1,4.0,0.05,True,0,0.365,3.0,1.5,0,0
septic,off,8,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,8,3,4.0,0.05,True,1,-0.264,3.0,1.5,0,0
septic,off,8,4,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,8,5,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,9,0,4.0,0.05,True,0,0.698,3.0,1.5,0,0
septic,off,9,1,4.0,0.05,True,0,1.632,3.0,1.5,0,0
septic,off,9,2,4.0,0.05,True,0,0.532,3.0,1.5,0,0
septic,off,9,3,4.0,0.05,True,1,-0.079,3.0,1.5,0,0
septic,off,9,4,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,9,5,4.0,0.05,True,0,0.63,3.0,1.5,0,0
septic,off,10,0,4.0,0.05,True,1,-0.264,3.0,1.5,0,0
septic,off,10,1,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,10,2,4.0,0.05,True,0,0.283,3.0,1.5,0,0
septic,off,10,3,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,10,4,4.0,0.05,True,0,0.272,3.0,1.5,0,0
septic,off,10,5,4.0,0.05,True,0,0.557,3.0,1.5,0,0
septic,off,11,0,4.0,0.05,True,0,1.63,3.0,1.5,0,0
septic,off,11,1,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,11,2,4.0,0.05,True,0,0.449,3.0,1.5,0,0
septic,off,11,3,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,11,4,4.0,0.05,True,0,0.663,3.0,1.5,0,0
septic,off,11,5,4.0,0.05,True,0,0.568,3.0,1.5,0,0
septic,off,12,0,4.0,0.05,True,0,0.785,3.0,1.5,0,0
septic,off,12,1,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,12,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,12,3,4.0,0.05,True,1,-0.081,3.0,1.5,0,0
septic,off,12,4,4.0,0.05,True,0,0.193,3.0,1.5,0,0
septic,off,12,5,4.0,0.05,True,1,-0.249,3.0,1.5,0,0
septic,off,13,0,4.0,0.05,True,1,-0.485,3.0,1.5,0,0
septic,off,13,1,4.0,0.05,True,0,0.678,3.0,1.5,0,0
septic,off,13,2,4.0,0.05,True,0,0.682,3.0,1.5,0,0
septic,off,13,3,4.0,0.05,True,0,0.7,3.0,1.5,0,0
septic,off,13,4,4.0,0.05,True,1,-0.25,3.0,1.5,0,0
septic,off,13,5,4.0,0.05,True,1,-0.262,3.0,1.5,0,0
septic,off,14,0,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,14,1,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,14,2,4.0,0.05,True,1,-0.007,3.0,1.5,0,0
septic,off,14,3,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,14,4,4.0,0.05,True,0,0.697,3.0,1.5,0,0
septic,off,14,5,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,15,0,4.0,0.05,True,0,0.7,3.0,1.5,0,0
septic,off,15,1,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,15,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,15,3,4.0,0.05,True,0,0.145,3.0,1.5,0,0
septic,off,15,4,4.0,0.05,True,1,-0.189,3.0,1.5,0,0
septic,off,15,5,4.0,0.05,True,0,0.7,3.0,1.5,0,0
septic,off,16,0,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,16,1,4.0,0.05,True,1,-0.253,3.0,1.5,0,0
septic,off,16,2,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,16,3,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,16,4,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,16,5,4.0,0.05,True,0,0.676,3.0,1.5,0,0
septic,off,17,0,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,17,1,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,17,2,4.0,0.05,True,1,-0.012,3.0,1.5,0,0
septic,off,17,3,4.0,0.05,True,0,0.697,3.0,1.5,0,0
septic,off,17,4,4.0,0.05,True,0,1.006,3.0,1.5,0,0
septic,off,17,5,4.0,0.05,True,0,0.685,3.0,1.5,0,0
septic,off,18,0,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,18,1,4.0,0.05,True,0,0.324,3.0,1.5,0,0
septic,off,18,2,4.0,0.05,True,0,0.312,3.0,1.5,0,0
septic,off,18,3,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,18,4,4.0,0.05,True,0,0.7,3.0,1.5,0,0
septic,off,18,5,4.0,0.05,True,0,0.701,3.0,1.5,0,0
septic,off,19,0,4.0,0.05,True,0,4.86,3.0,1.5,0,0
septic,off,19,1,4.0,0.05,True,0,1.658,3.0,1.5,0,0
septic,off,19,2,4.0,0.05,True,0,0.596,3.0,1.5,0,0
septic,off,19,3,4.0,0.05,True,0,0.698,3.0,1.5,0,0
septic,off,19,4,4.0,0.05,True,0,0.286,3.0,1.5,0,0
septic,off,19,5,4.0,0.05,True,0,0.509,3.0,1.5,0,0
